,rid,vid,owner,address,zip
3076,T6295,6295,MUSSA CAB CORP.,2601 W. PETERSON AVE.,60659
3077,T3787,3787,UNIVERSAL TAXI COMPANY,3351 W. ADDISON ST.,60618
3078,T6408,6408,BASRA TRANS INC,2601 W. PETERSON AVE.,60659
3079,T3729,3729,HATEF CAB CO.,9696 W. FOSTER AVE.,60656
3080,T3717,3717,IL 3 CORP.,3801 N. ELSTON AVE.,60618
3081,T5255,5255,SIDISIE INC,5416 N. BROADWAY,60640
3082,T128,128,WALTUN BROTHERS INC.,3351 W. ADDISON,60618
3083,T2121,2121,BIG BOY CAB CO,3351 W. ADDISON ST.,60618
3084,T2176,2176,ZEUS CAB CORP.,2945 W. PETERSON AVE.,60659
3085,T6598,6598,CHITOWN CAB INC # II,4020 W. GLENLAKE AVE.,60646
3086,T2934,2934,PAULA H CORP.,2617 S. WABASH AVE.,60616
3087,T3503,3503,HANIFA A. GODER,9696 W. FOSTER AVE.,60656
3088,T5843,5843,KHYBER EXPRESS INC,4626 W. CORNELIA AVE.,60641
3089,T4165,4165,SABREENA TAXI CO,3351 W. ADDISON ST.,60618
3090,T1161,1161,AFAN INC.,3351 W. ADDISON ST.,60618
3091,T5341,5341,TAXI MEDALLION GROUP LLC SERIES II,3351 W. ADDISON ST.,60618
3092,T4184,4184,KHAN CAB CO,4118 W. LAWRENCE AVE.,60630
3093,T579,579,MPA CAB CO,4626 W. CORNELIA AVE.,60641
3094,T5116,5116,JULIA QUEZADA,5438 N. NAGLE AVE.,60630
3095,T4027,4027,GONDAR EXPRESS CORP,5416 N. BROADWAY,60640
3096,T5038,5038,NEW AMSTERDAM LEASING CORP.,3351 W. ADDISON ST.,60618
3097,T6474,6474,SNOWBLIND CAB CORP,2617 S. WABASH AVE.,60616
3098,T3303,3303,RODAS CAB CO,850 W. EASTWOOD AVE.,60640
3099,T993,993,CHITOWN CAB INC #1,4020 W. GLENLAKE AVE.,60646
3100,T6590,6590,NORTH SHORE CAB INC.,5765 N. LINCOLN AVE.,60659
3101,T354,354,NAXOS CAB CORP,2945 W. PETERSON AVE.,60659
3102,T1135,1135,HY LITE CAB CO,4175 N. ELSTON AVE.,60618
3103,T1166,1166,CRAZY JEFFREY CAB CORP,2617 S. WABASH AVE.,60616
3104,T2311,2311,SHOKABAGO CAB CO,9696 W. FOSTER AVE.,60656
3105,T5177,5177,N D Z 2 CORP.,9696 W. FOSTER AVE.,60656
3106,T5934,5934,"CHICAGO MEDALLION NINE, LLC",9696 W. FOSTER AVE.,60656
3107,T980,980,SHAH TAXI INC,9696 W. FOSTER AVE.,60656
3108,T1899,1899,AQUA ZONE CAB CO.,2617 S. WABASH AVE.,60616
3109,T2614,2614,ZULA EXPRESS INC.,4626 W. CORNELIA AVE.,60641
3110,T2402,2402,ARUBA & HUMAYUN INC.,3351 W. ADDISON ST.,60618
3111,T4950,4950,BASUKA INC,2800 W. PETERSON AVE.,60659
3112,T2122,2122,ALHAJ BROTHERS INC,4118 W. LAWRENCE AVE.,60630
3113,T4495,4495,MORAN TAXI INC,3351 W. ADDISON ST.,60618
3114,T4610,4610,JNR III INC.,9696 W. FOSTER AVE.,60656
3115,T6030,6030,SUKHI ENTERPRISES INC.,3351 W. ADDISON ST.,60618
3116,T3548,3548,3548 TAXI CORP,4118 W. LAWRENCE AVE.,60630
3117,T2302,2302,AUJLA CAB CO,4626 W. CORNELIA AVE.,60641
3118,T2869,2869,M.R.M. CORP,4020 W. GLENLAKE AVE.,60646
3119,T6100,6100,"JOY CO., INC. I I",1829 W. 21ST ST.,60608
3120,T3329,3329,SAVANAH TAXI INC,2601 W. PETERSON AVE.,60659
3121,T6046,6046,AARON CAB INC,3005 W. FARGO AVE.,60645
3122,T1640,1640,AMPLE SUN CAB CORP.,2617 S. WABASH AVE.,60616
3123,T5881,5881,POPO INC,2601 W. PETERSON AVE.,60659
3124,T5154,5154,TAXI MEDALLION GROUP LLC SERIES 28,3351 W. ADDISON ST.,60618
3125,T31,31,LBJ CAB CORP.,2617 S. WABASH AVE.,60616
3126,T6327,6327,CHICAGO AUCTION CAB CO.,2617 S. WABASH AVE.,60616
3127,T5561,5561,LUNAR INC,2601 W. PETERSON AVE.,60659
3128,T507,507,JACKSON STREET TAXI LLC,4536 N. ELSTON AVE.,60630
3129,T1420,1420,SAMOS CAB CORP,2945 W. PETERSON AVE.,60659
3130,T38,38,CAPITAL CROWN CAB LLC,2532 W. WARREN BLVD.,60612
3131,T6941,6941,A & S TAXI INC,9696 W. FOSTER AVE.,60656
3132,T5300,5300,REYES CAB COMPANY,3351 W. ADDISON ST.,60618
3133,T943,943,NECT 37 LLC,6500 N. WESTERN AVE.,60645
3134,T246,246,GALA CAB CORP.,2617 S. WABASH AVE.,60616
3135,T1741,1741,PECONIC TAXI LLC,4536 N. ELSTON AVE.,60630
3136,T593,593,SLSJETS III CAB CORP.,2617 S. WABASH AVE.,60616
3137,T6502,6502,"CHICAGO POLO XVII, INC",2617 S. WABASH AVE.,60616
3138,T1040,1040,BRANDON INC.,4118 W. LAWRENCE AVE.,60630
3139,T1980,1980,LIMRA AZEX INC,6340 N. BELL AVE.,60659
3140,T5260,5260,WHITE ROSE CHICAGO CORP,4626 W. CORNELIA AVE.,60641
3141,T3484,3484,DEVINDER S. RANGI INC,3351 W. ADDISON ST.,60618
3142,T6311,6311,S. F. Y. CAB CORP.,4118 W. LAWRENCE AVE.,60630
3143,T3892,3892,CHIMTAL INC.,9696 W. FOSTER AVE.,60656
3144,T5064,5064,ALEX B CAB CORP,4626 W. CORNELIA AVE.,60641
3145,T112,112,MCCAB XIV CORP.,4626 W. CORNELIA AVE.,60641
3146,T6402,6402,MASSEW CORP,2601 W. PETERSON AVE.,60659
3147,T2837,2837,"WALTER TRANS, INC.",2601 W. PETERSON AVE.,60659
3148,T2330,2330,MR. TAXI INC.,3351 W. ADDISON ST.,60618
3149,T3959,3959,J K T CAB CO,4020 W. GLENLAKE AVE.,60646
3150,T2118,2118,LUCKY TAXICAB INC,6550 N. CLARK ST.,60626
3151,T809,809,J K TAXICAB INC,9696 W. FOSTER AVE.,60656
3152,T5861,5861,LUCKY SEVEN CHICAGO THREE INC.,2617 S. WABASH AVE.,60616
3153,T2412,2412,MALIK ENTERPRISES INC,2601 W. PETERSON AVE.,60659
3154,T94,94,RO. TAXI CORP.,535 N. MICHIGAN AVE.,60611
3155,T959,959,HANSI CAN CO,4626 W. CORNELIA AVE.,60641
3156,T5205,5205,CHEVY CORPORATION,3351 W. ADDISON ST.,60618
3157,T2130,2130,SIAM INCORPORATED I,6550 N. CLARK ST.,60626
3158,T5404,5404,STGERI CAB CORP,9696 W. FOSTER AVE.,60656
3159,T2187,2187,VEE-DOR CAB CO.,9696 W. FOSTER AVE.,60656
3160,T2067,2067,HADEEL TRANS INC,4626 W. CORNELIA AVE.,60641
3161,T2072,2072,ADEBAYO FALETI,2738 W. FULTON ST.,60612
3162,T3863,3863,SCORPION CAB CO.,2617 S. WABASH AVE.,60616
3163,T6520,6520,S K OHAMS LLC,2532 W. WARREN BLVD.,60612
3164,T96,96,NECT 11 LLC,6500 N. WESTERN AVE.,60645
3165,T5834,5834,RIVERSIDE CAB CORP,9696 W. FOSTER AVE.,60656
3166,T4643,4643,WESTERN CAB CO,3351 W. ADDISON ST.,60618
3167,T441,441,PETANI CAB CORP,2945 W. PETERSON AVE.,60659
3168,T1157,1157,BLACK TAXI INC,2601 W. PETERSON AVE.,60659
3169,T6907,6907,CITY TAXI INC.,4536 N. ELSTON AVE.,60630
3170,T3061,3061,SUKHI ENTERPRISES INC.,3351 W. ADDISON ST.,60618
3171,T828,828,BARSHAY CAB CORP,9696 W. FOSTER AVE.,60656
3172,T6097,6097,KWASEPO EXPRESS INC,3351 W. ADDISON ST.,60618
3173,T3342,3342,SANTORINI SIX CAB CORP.,4536 N. ELSTON AVE.,60630
3174,T1132,1132,"AR & SONS, INC.",3351 W. ADDISON ST.,60618
3175,T5383,5383,MNMS & EB CORP,6550 N. CLARK ST.,60626
3176,T2032,2032,NECT 48 LLC,6500 N. WESTERN AVE.,60645
3177,T1144,1144,ALAN M PORETT,2757 N. PINE GROVE AVE.,60614
3178,T6212,6212,MUNICH TAXI LLC,4536 N. ELSTON AVE.,60630
3179,T5814,5814,PERSISTENCE TAXI LLC,4536 N. ELSTON AVE.,60630
3180,T3420,3420,COONS CAB CO,8001 S. DR MARTIN LUTHER KING JR DR.,60619
3181,T4965,4965,BENGAL CAB CORPORATION,4118 W. LAWRENCE AVE.,60630
3182,T4996,4996,AJKLSG & B.D. CORP. INC.,4626 W. CORNELIA AVE.,60641
3183,T6022,6022,ONE & ONLY TAXI SERVICE INC,3351 W. ADDISON ST.,60618
3184,T4093,4093,PADI INC,3351 W. ADDISON ST.,60618
3185,T1396,1396,ALHAMDULILLAH INC.,3351 W. ADDISON ST.,60618
3186,T4003,4003,GURU 1313 INC,2532 W. WARREN BLVD.,60612
3187,T2894,2894,IMC CAB CORP,3351 W. ADDISON ST.,60618
3188,T810,810,CREATION CAB INC,4626 W. CORNELIA AVE.,60641
3189,T2139,2139,CHICAB ONE INC,4020 W. GLENLAKE AVE.,60646
3190,T784,784,GREEN EYES CAB CORP.,2617 S. WABASH AVE.,60616
3191,T6181,6181,6181 INC,3351 W. ADDISON ST.,60618
3192,T520,520,PETE TAXI COMPANY,3351 W. ADDISON ST.,60618
3193,T2189,2189,ROADWAY INC,4118 W. LAWRENCE AVE.,60630
3194,T1405,1405,ANAM ENTERPRISES INC,9696 W. FOSTER AVE.,60656
3195,T313,313,IL 10 CORP,3801 N. ELSTON AVE.,60618
3196,T1957,1957,TAXALE TAXI INC,2617 S. WABASH AVE.,60616
3197,T5619,5619,MYSTIC ROOTS INC.,1060 E. 41ST ST.,60653
3198,T3967,3967,CANICE INC,3351 W. ADDISON ST.,60618
3199,T2790,2790,RANGI CAB CO,3351 W. ADDISON ST.,60618
3200,T360,360,IL 11 CORP,220 N. LAFLIN ST.,60607
3201,T6185,6185,BIG APPLE CAB TWO CO,3351 W. ADDISON ST.,60618
3202,T6650,6650,RAPHEW AZEEZ,3516 W. 76TH ST.,60652
3203,T3769,3769,CHARAFI TRANS INC,4315 N. KEYSTONE AVE.,60641
3204,T3629,3629,MARO CAB CO,9696 W. FOSTER AVE.,60656
3205,T5754,5754,UBI ES MAI INC,9696 W. FOSTER AVE.,60656
3206,T4248,4248,IMC CAB CORP,3351 W. ADDISON ST.,60618
3207,T2418,2418,"TAXI MEDALLION GROUP, LLC - SERIES I",4175 N. ELSTON AVE.,60618
3208,T5436,5436,KENDOSKI GLOBAL LLC,820 W. BELLE PLAINE AVE.,60613
3209,T5674,5674,QT&Q INC,4118 W. LAWRENCE AVE.,60630
3210,T1731,1731,KPOOKEKE,INC,3351 W. ADDISON ST.
3211,T3843,3843,SKY TAXI INC,4626 W. CORNELIA AVE.,60641
3212,T5469,5469,JEJU CAB CO.,4020 W. GLENLAKE AVE.,60646
3213,T3963,3963,WANE TRANS INC,2601 W. PETERSON AVE.,60659
3214,T840,840,HUDSON CAB CORP.,4536 N. ELSTON AVE.,60630
3215,T3990,3990,AXUM CORP,4626 W. CORNELIA AVE.,60641
3216,T1536,1536,W TAXI INC.,3351 W. ADDISON ST.,60618
3217,T6810,6810,POKU TAXI CORP,6329 S. LOWE AVE.,60621
3218,T471,471,MUSA CAB LLC,9696 W. FOSTER AVE.,60656
3219,T3202,3202,TRAVELERS CAB COMPANY,4020 W. GLENLAKE AVE.,60646
3220,T6065,6065,SNOWBLIND CAB CORP,2617 S. WABASH AVE.,60616
3221,T4597,4597,R K TAXI CORP,9696 W. FOSTER AVE.,60656
3222,T3240,3240,"TEDROS FAMILY, INC.",2065 W. FARWELL AVE.,60645
3223,T5905,5905,OLYMPIA CAB CO,9696 W. FOSTER AVE.,60656
3224,T1327,1327,GOOD CAB CORP.,4536 N. ELSTON AVE.,60630
3225,T6794,6794,"CHICAGO POLO XVI, INC",2617 S. WABASH AVE.,60616
3226,T695,695,TALAL TRANS INC,5716 W. MONTROSE AVE.,60634
3227,T4168,4168,E & B EXPRESS CORP.,8001 S. DR MARTIN LUTHER KING JR DR.,60619
3228,T3400,3400,3400 CAB CORP.,2601 W. PETERSON AVE.,60659
3229,T2884,2884,SKY TAXI INC,4626 W. CORNELIA AVE.,60641
3230,T1775,1775,JULY CAB CORP.,2617 S. WABASH AVE.,60616
3231,T6006,6006,6006 TAXI INC,6558 N. WASHTENAW AVE.,60645
3232,T3466,3466,KARACHI COLOR CORP,2601 W. PETERSON AVE.,60659
3233,T3981,3981,BOULEVARD CORP,3801 N. ELSTON AVE.,60618
3234,T2285,2285,S & A TRANSPORTATION,4118 W. LAWRENCE AVE.,60630
3235,T417,417,PORTO ALEGRE TAXI CO,1709 N. NORMANDY AVE.,60707
3236,T2315,2315,MADJID R. GARIBI,8619 W. SUMMERDALE AVE.,60656
3237,T978,978,CASABLANCA CORPORATION,3351 W. ADDISON ST.,60618
3238,T1210,1210,AL RABEA CORP,3351 W. ADDISON ST.,60618
3239,T724,724,DANIELLA CAB CORP.,2617 S. WABASH AVE.,60616
3240,T5281,5281,BAHAYLAY INC,6101 N. PAULINA ST.,60660
3241,T6214,6214,"CHICAGO POLO XVII, INC",2617 S. WABASH AVE.,60616
3242,T1545,1545,MARCO CAB CO,2028 W. CONCORD PL.,60647
3243,T3529,3529,SABCA CAB CORP.,2532 W. WARREN BLVD.,60612
3244,T4671,4671,I & F CAB CO.,4020 W. GLENLAKE AVE.,60646
3245,T4563,4563,MALWA EXPRESS INC,4118 W. LAWRENCE AVE.,60630
3246,T6302,6302,PETERSON CAB CO INC,3351 W. ADDISON ST.,60618
3247,T1331,1331,NEW AMSTERDAM LEASING CORP.,3351 W. ADDISON ST.,60618
3248,T6744,6744,EATD CORP.,5416 N. BROADWAY,60640
3249,T927,927,MEDALLION FUNDING CHICAGO CORP IV,4536 N. ELSTON AVE.,60630
3250,T3660,3660,SURINA CAB CO,9696 W. FOSTER AVE.,60656
3251,T2125,2125,"GHANATTA ENTERPRISE COMPANY, INC.",2601 W. PETERSON AVE.,60659
3252,T726,726,SKYWARD CAB INC.,3351 W. ADDISON ST.,60618
3253,T3628,3628,METRO GLOBAL INC,2945 W. PETERSON AVE.,60659
3254,T5908,5908,NAYAAB I CORP,9696 W. FOSTER AVE.,60656
3255,T6291,6291,SCORPION CAB CO.,2617 S. WABASH AVE.,60616
3256,T3490,3490,SEVEN STAR RIDER CORPORATION,9696 W. FOSTER AVE.,60656
3257,T3776,3776,ALEEM TRANS INC,2601 W. PETERSON AVE.,60659
3258,T6490,6490,ARMITAGE TAXI LLC,4536 N. ELSTON AVE.,60630
3259,T5276,5276,IMC CAB CORP,3351 W. ADDISON ST.,60618
3260,T6647,6647,R & J CAB CO,9696 W. FOSTER AVE.,60656
3261,T763,763,SKYVIEW CAB CORP.,3351 W. ADDISON ST.,60618
3262,T4751,4751,CHICAGO MEDALLION TEN LLC,9696 W. FOSTER AVE.,60656
3263,T4820,4820,TAXI MEDALLION GROUP LLC SERIES 28,3351 W. ADDISON ST.,60618
3264,T2411,2411,BAZZI CAB COMPANY,2601 W. PETERSON AVE.,60659
3265,T6535,6535,SARIMAAYAN CORP,2532 W. WARREN BLVD.,60612
3266,T5417,5417,KAPO TAXI CORP,2601 W. PETERSON AVE.,60659
3267,T2733,2733,BENNY D. JONA,1751 W. HOWARD ST.,60626
3268,T5662,5662,RAHWA & BROS. CAB CO,2601 W. PETERSON AVE.,60659
3269,T1439,1439,J.M. CAB CO.,3351 W. ADDISON ST.,60618
3270,T4601,4601,MOISTURE II HACKING CORP.,2617 S. WABASH AVE.,60616
3271,T4154,4154,ILYAS & SONS,4118 W. LAWRENCE AVE.,60630
3272,T4843,4843,WESTERN CAB CO,3351 W. ADDISON ST.,60618
3273,T4361,4361,MITTY TWO INC.,6550 N. CLARK ST.,60626
3274,T5137,5137,ANTECARF INC,4020 W. GLENLAKE AVE.,60646
3275,T4808,4808,BHA TAXI CORP,4118 W. LAWRENCE AVE.,60630
3276,T2570,2570,DABAT CAB CO,6550 N. CLARK ST.,60626
3277,T3949,3949,AL-MEDINA ENTERPRISES INC.,3351 W. ADDISON,60618
3278,T2113,2113,BROWN EYES CAB CORP.,2617 S. WABASH AVE.,60616
3279,T464,464,MALTA CAB CORP,2945 W. PETERSON AVE.,60659
3280,T5540,5540,BH & BH CORP.,2453 W. PRATT BLVD.,60645
3281,T3099,3099,BIG CITY TAXI CORP.,4536 N. ELSTON AVE.,60630
3282,T5398,5398,MEGASIS UNIVERSAL COMPANY INC,2601 W. PETERSON AVE.,60659
3283,T3578,3578,TURKMEN TRANS INC.,4118 W. LAWRENCE AVE.,60630
3284,T1956,1956,BOULEVARD 2 CORP,3801 N. ELSTON AVE.,60618
3285,T5966,5966,RIDEWAY CAB CO,4020 W. GLENLAKE AVE.,60646
3286,T4762,4762,IYASSU INC,6550 N. CLARK ST.,60626
3287,T6244,6244,ABRAHAM CORP,6550 N. CLARK ST.,60626
3288,T5173,5173,BENNANI TRANS INC,2601 W. PETERSON AVE.,60659
3289,T5988,5988,CHATHA ENTERPRISES INC,4626 W. CORNELIA AVE.,60641
3290,T4865,4865,IGBINOGHODUA J EDOMWONYI,6550 N. CLARK ST.,60626
3291,T481,481,CHICAGO SEVEN INC,2617 S. WABASH AVE.,60616
3292,T2999,2999,AMRO H INC,9696 W. FOSTER AVE.,60656
3293,T4995,4995,SLSJETS II CAB CORP.,2617 S. WABASH AVE.,60616
3294,T1925,1925,ACCORD CAB COMPANY LLC,810 W. GRACE ST.,60613
3295,T235,235,BABY CAB CORP.,2617 S. WABASH AVE.,60616
3296,T734,734,TAGRO EXPRESS INC,7246 N. CALIFORNIA AVE.,60645
3297,T4855,4855,HAMIT ZANI CORP,2601 W. PETERSON AVE.,60659
3298,T6950,6950,"CHIDUBEM, INC.",3351 W. ADDISON ST.,60618
3299,T2605,2605,ABEBE CORP,2601 W. PETERSON AVE.,60659
3300,T3668,3668,SHARFI CORP.,3351 W. ADDISON ST.,60618
3301,T3936,3936,SAHOTA CAB CO,4020 W. GLENLAKE AVE.,60646
3302,T6200,6200,CHOICE ENTERPRISE INC.,6550 N. CLARK AVE.,60626
3303,T3026,3026,"SALLBEG, INC.",2601 W. PETERSON AVE.,60659
3304,T2562,2562,MICHIGAN AVE CAB LLC,4536 N. ELSTON AVE.,60630
3305,T1715,1715,ETHIO TAXI INC,6550 N. CLARK ST.,60626
3306,T1314,1314,AL-MEDINA ENTERPRISES INC.,3351 W. ADDISON,60618
3307,T243,243,TAXI OUT CAB CO,3351 W. ADDISON ST.,60618
3308,T2927,2927,GO CAB INC.,4020 W. GLENLAKE AVE.,60646
3309,T2267,2267,BELLE PLAINE CAB CO,2601 W. PETERSON AVE.,60659
3310,T3417,3417,OCTAVIA CAB CORP,3351 W. ADDISON ST.,60618
3311,T6346,6346,TALOS CHICAGO INC.,3351 W. ADDISON ST.,60618
3312,T6081,6081,IDEAL CAB COMPANY,4020 W. GLENLAKE AVE.,60646
3313,T2846,2846,"BAHMAN CAB CO., INC.",3351 W. ADDISON ST.,60618
3314,T6533,6533,ADEM DULIMAN,2211 W. TOUHY AVE.,60645
3315,T570,570,ZAKARNEH CAB CORP,4118 W. LAWRENCE AVE.,60630
3316,T3478,3478,AGAPH CAB CORP,2945 W. PETERSON AVE.,60659
3317,T5508,5508,"HEART 7, INC",9696 W. FOSTER AVE.,60656
3318,T5714,5714,GREENVALE TAXI LLC,4536 N. ELSTON AVE.,60630
3319,T3677,3677,BO & PV CORP,4020 W. GLENLAKE AVE.,60646
3320,T6912,6912,A M EXPRESS CAB CO.,3351 W. ADDISON ST.,60618
3321,T6730,6730,ANTIPAROS CAB CORP,2945 W. PETERSON AVE.,60659
3322,T1566,1566,RAINSTORM II HACKING CORP.,2617 S. WABASH AVE.,60616
3323,T6243,6243,MEREBU INC,6550 N. CLARK ST.,60626
3324,T2259,2259,"SHAPIRTA 1, CORP.",2601 W. PETERSON AVE.,60659
3325,T606,606,SLSJETS III CAB CORP.,2617 S. WABASH AVE.,60616
3326,T1701,1701,REHOBOTH INC.,5841 N. WINTHROP AVE.,60660
3327,T1211,1211,YC20 LLC,3351 W. ADDISON ST.,60618
3328,T3485,3485,SHAGAMITE INC,10357 S. HALE AVE.,60643
3329,T2685,2685,Z & M RIDE INC,9696 W. FOSTER AVE.,60656
3330,T2387,2387,STEFANIE AND AUDREY CAB CORP.,9696 W. FOSTER AVE.,60656
3331,T357,357,MCCAB XIV CORP.,4626 W. CORNELIA AVE.,60641
3332,T6523,6523,BAHABLA CORP,6550 N. CLARK ST.,60626
3333,T6313,6313,ADRIAN INC.,6500 N. WESTERN AVE.,60645
3334,T1,1,YC1 LLC,3351 W. ADDISON ST.,60618
3335,T167,167,MCCAB VI CORP.,4626 W. CORNELIA AVE.,60641
3336,T4638,4638,"RONEK, INC.",2601 W. PETERSON AVE.,60659
3337,T2888,2888,"LINCOLNSHIRE SERVICE II, CORP.",3801 N. ELSTON AVE.,60618
3338,T85,85,ADINA TAXI INC.,4020 W. GLENLAKE AVE.,60646
3339,T3862,3862,IL 4 CORP.,3801 N. ELSTON AVE.,60618
3340,T5096,5096,FOUR M EXPRESS INC,9696 W. FOSTER AVE.,60656
3341,T2194,2194,ANY CAB TWO CORP.,4536 N. ELSTON AVE.,60630
3342,T6126,6126,AMEL CHICAGO INC,3351 W. ADDISON ST.,60618
3343,T1817,1817,CHICAGO SEVEN INC,2617 S. WABASH AVE.,60616
3344,T2216,2216,VISTA CAB CO,2601 W. PETERSON AVE.,60659
3345,T181,181,MAVANI'S CAB CORP.,2601 W. PETERSON AVE.,60659
3346,T4246,4246,SLSJETS I CAB CORP.,2617 S. WABASH AVE.,60616
3347,T1614,1614,OIA CAB CORP.,4536 N. ELSTON AVE.,60630
3348,T1726,1726,ALBERT B ABRAHIM,9696 W. FOSTER AVE.,60656
3349,T2646,2646,LUCKY 7 CAB COMPANY,1834 N. DAMEN AVE.,60647
3350,T225,225,MIR EXPRESS INC,3351 W. ADDISON ST.,60618
3351,T5257,5257,BLUE NILES CAB CO,4626 W. CORNELIA AVE.,60641
3352,T6398,6398,YAAH CAB CO,3351 W. ADDISON ST.,60618
3353,T1151,1151,METRO GLOBAL INC,2945 W. PETERSON AVE.,60659
3354,T3547,3547,RED SEA CAB CO.,4626 W. CORNELIA AVE.,60641
3355,T2524,2524,P T K CAB CO,9696 W. FOSTER AVE.,60656
3356,T2696,2696,J & I CAB CORP,2617 S. WABASH AVE.,60616
3357,T5601,5601,PIONEER TRANS INC,4118 W. LAWRENCE AVE.,60630
3358,T3443,3443,J J CHICAGO INC,4626 W. CORNELIA AVE.,60641
3359,T4533,4533,HELEN CAB CO.,6550 N. CLARK ST.,60626
3360,T910,910,CHICAGO SEVEN INC,2617 S. WABASH AVE.,60616
3361,T5164,5164,ANTIPAROS CAB CORP,2945 W. PETERSON AVE.,60659
3362,T5079,5079,"JBL EXPRESS II, INC.",4626 W. CORNELIA AVE.,60641
3363,T2390,2390,JUHI INC,9696 W. FOSTER AVE.,60656
3364,T4193,4193,"G. T. HASNEM, INC.",3351 W. ADDISON ST.,60618
3365,T2461,2461,A & M ENT INC,9696 W. FOSTER AVE.,60656
3366,T4957,4957,TANTA CAB CO,3351 W. ADDISON ST.,60618
3367,T470,470,MCCAB VIII CORP.,4626 W. CORNELIA AVE.,60641
3368,T4394,4394,KELLY CAB CO,3351 W. ADDISON ST.,60618
3369,T3754,3754,HAFIZ BILAL EXPRESS INC.,3351 W. ADDISON ST.,60618
3370,T185,185,KING EDWARD CAB CORP.,2617 S. WABASH AVE.,60616
3371,T1279,1279,NECT 11 LLC,6500 N. WESTERN AVE.,60645
3372,T1521,1521,SOLI CORP,6550 N. CLARK ST.,60626
3373,T1193,1193,ROOZBEH S. ZONOOZ,9696 W. FOSTER AVE.,60656
3374,T5959,5959,MYKONOS CAB CORP.,2945 W. PETERSON AVE.,60659
3375,T2698,2698,TAXI MEDALLION GROUP LLC SERIES III,4175 N. ELSTON AVE.,60618
3376,T2954,2954,"CUUBAY, INC",4118 W. LAWRENCE AVE.,60630
3377,T5181,5181,MCCAB X CORP.,4626 W. CORNELIA AVE.,60641
3378,T6002,6002,BRANDON INC.,4118 W. LAWRENCE AVE.,60630
3379,T5937,5937,J J AND J INC,2601 W. PETERSON AVE.,60659
3380,T2955,2955,A V CAB CORP,9696 W. FOSTER AVE.,60656
3381,T601,601,SLSJETS III CAB CORP.,2617 S. WABASH AVE.,60616
3382,T4113,4113,CHITOWN CAB INC #1,4020 W. GLENLAKE AVE.,60646
3383,T4376,4376,CHICAGO MEDALLION EIGHT LLC.,2738 W. FULTON ST.,60612
3384,T5249,5249,SAM CORP.,II,4626 W. CORNELIA AVE.
3385,T6676,6676,ALMAHDI INC,6133 N. FRANCISCO AVE.,60659
3386,T3875,3875,"ELEVEN STAR, INC",2601 W. PETERSON AVE.,60659
3387,T4046,4046,CHICAGO-WIDE CORPORATION,2601 W. PETERSON AVE.,60659
3388,T303,303,MALTA CAB CORP,2945 W. PETERSON AVE.,60659
3389,T4527,4527,FAITH TRANSPORTATION INC,3351 W. ADDISON ST.,60618
3390,T3300,3300,ROOTS SLICK INC.,4626 W. CORNELIA AVE.,60641
3391,T6468,6468,"A. BARAVATI INTERNATIONAL, INC.",2532 W. WARREN BLVD.,60612
3392,T2629,2629,MCCAB,IV CORP.,4626 W. CORNELIA AVE.
3393,T600,600,SLSJETS III CAB CORP.,2617 S. WABASH AVE.,60616
3394,T6952,6952,AKYOU CORPORATION,9696 W. FOSTER AVE.,60656
3395,T5863,5863,LUCKY SEVEN CHICAGO THREE INC.,2617 S. WABASH AVE.,60616
3396,T4602,4602,CHICAGO MEDALLION FOUR LLC.,9696 W. FOSTER AVE.,60656
3397,T4001,4001,VIOLET ZONE CAB CO.,2617 S. WABASH AVE.,60616
3398,T2719,2719,EUN CAB COMPANY,4626 W. CORNELIA AVE.,60641
3399,T3648,3648,KOBE'S CAB INC.,810 W. GRACE ST.,60613
3400,T1019,1019,REX 2 INC.,6500 W. WESTERN AVE.,60645
3401,T6147,6147,LONDON TAXI INC,3351 W. ADDISON ST.,60618
3402,T6829,6829,ALFA TAXI LLC,4536 N. ELSTON AVE.,60630
3403,T2126,2126,MACAVEL TRANS INC,3351 W. ADDISON ST.,60618
3404,T831,831,ONAAB INC,3351 W. ADDISON ST.,60618
3405,T290,290,ANALLAH CAB CO.,9696 W. FOSTER AVE.,60656
3406,T1252,1252,YC21 LLC,3351 W. ADDISON ST.,60618
3407,T3938,3938,VIOLET ZONE CAB CO.,2617 S. WABASH AVE.,60616
3408,T1682,1682,CASA BLANCA EXPRESS INC,4118 W. LAWRENCE AVE.,60630
3409,T2757,2757,SETARE INC.,2945 W. PETERSON AVE.,60659
3410,T3905,3905,"KWAME, INCORPORATED",3351 W. ADDISON ST.,60618
3411,T632,632,MARS ENTERPRISE INC. II,2532 W. WARREN BLVD.,60612
3412,T6511,6511,KEY PROJECT INC.,3351 W. ADDISON ST.,60618
3413,T5507,5507,BISMILLAH I INC,4118 W. LAWRENCE AVE.,60630
3414,T2784,2784,DARLING CAB CO,4626 W. CORNELIA AVE.,60641
3415,T5266,5266,A&P TRANSPORTATION INC.,2800 W. PETERSON AVE.,60659
3416,T3347,3347,GREEN EYES CAB CORP.,2617 S. WABASH AVE.,60616
3417,T5070,5070,CHATHA ENTERPRISES INC,4626 W. CORNELIA AVE.,60641
3418,T6526,6526,BHATTI TAXI INC,4626 W. CORNELIA AVE.,60641
3419,T1224,1224,ARES CAB CORP.,2945 W. PETERSON AVE.,60659
